Country,CountryCode,Year,PrimaryEnrol_3,NatIncome_5,IncomeCapita_7,AgriLand_9,AirFreight_14,AirPassengers_15,PriceIndex_24,HlthExCapita_33,DepIntRate_35,kWhCapita_45,GDP_65,GDPCapita_67,Inflation_83,Labor_89,LandArea_90,LenIntRate_91,MfgValGDP_96,Population_110,ServicesAdd_130,TaxGDP%_135,Developed,Global North/South
Singapore,SGP,2010,,"205,077,000,000","40,395",7,"7,121","24,859,825",100,"1,496.78",0.21,"8,680","239,809,000,000","47,237",2.82,"3,005,326",702,5.38,20.77,"5,076,732",67.84,12.79,1,Global North
Singapore,SGP,2011,,"232,999,000,000","44,948",7,"7,301","26,509,929",105.25,"1,676.00",0.17,"8,652","279,351,000,000","53,890",5.25,"3,090,172",704,5.38,19.58,"5,183,688",69.02,13.11,1,Global North
Singapore,SGP,2012,,"242,025,000,000","45,558",7,"6,899","29,138,458",110.06,"1,828.90",0.14,"8,674","295,087,000,000","55,546",4.58,"3,207,408",706,5.38,19.12,"5,312,437",69.21,13.58,1,Global North
Singapore,SGP,2013,,"247,989,000,000","45,931",7,"6,360","31,729,241",112.66,"2,078.59",0.14,"8,681","307,576,000,000","56,967",2.36,"3,272,484",707,5.38,17.64,"5,399,162",70.76,13.27,1,Global North
Singapore,SGP,2014,,"259,777,000,000","47,494",7,"6,052","33,643,518",113.81,"2,206.11",0.14,"8,845","314,851,000,000","57,563",1.03,"3,363,984",709,5.35,18,"5,469,724",70.35,13.56,1,Global North
Singapore,SGP,2015,,"240,438,000,000","43,440",7,"6,332","33,585,397",113.22,"2,302.60",0.17,,"308,004,000,000","55,647",-0.52,"3,451,804",709,5.35,18.09,"5,535,002",69.95,13.14,1,Global North
Singapore,SGP,2016,99.99,"250,468,000,000","44,668",7,"6,696","35,370,328",112.62,"2,476.17",0.19,,"318,832,000,000","56,860",-0.53,"3,496,341",709,5.35,17.51,"5,607,283",70.66,13.32,1,Global North
Singapore,SGP,2017,99.97,"265,289,000,000","47,270",7,"5,063","38,094,990",113.27,"2,625.00",0.14,,"343,193,000,000","61,151",0.58,"3,497,085",712,5.28,18.58,"5,612,253",70.35,13.99,1,Global North
Singapore,SGP,2018,,"272,639,000,000","48,352",7,"6,947","40,401,515",113.76,"2,667.67",0.16,,"376,998,000,000","66,859",0.44,"3,493,603",714,5.33,20.74,"5,638,676",69.36,13.01,1,Global North
Singapore,SGP,2019,,"266,539,000,000","46,732",7,"6,412","43,050,722",114.41,"2,632.71",0.2,,"375,473,000,000","65,831",0.57,"3,539,016",716,5.25,19.43,"5,703,569",70.79,13.2,1,Global North
Singapore,SGP,2020,,"239,081,000,000","42,049",7,"3,020","7,884,373",114.2,,0.18,,"345,296,000,000","60,729",-0.18,"3,446,291",718,5.25,19.95,"5,685,807",71.66,12.89,1,Global North
Singapore,SGP,2021,,,,,,,116.83,,0.12,,"396,987,000,000","72,794",2.3,"3,273,980",,5.25,21.07,"5,453,566",69.45,,1,Global North
South Africa,ZAF,1972,,"17,800,767,299",765,"950,080",76,"1,868,100",2.65,,,"2,389","24,515,911,652","1,053",6.43,,"1,213,090",8.79,21.18,"23,281,517",55.52,15.03,0,Global South
South Africa,ZAF,1973,,"24,608,852,397","1,029","947,720",113,"2,313,800",2.9,,,"2,504","33,262,767,311","1,391",9.43,,"1,213,090",8,21.66,"23,913,090",54.11,15.67,0,Global South
South Africa,ZAF,1974,,"30,512,599,203","1,243","945,560",144,"2,763,600",3.24,,,"2,630","41,389,185,875","1,686",11.72,,"1,213,090",10.17,21.26,"24,552,540",52.43,15.51,0,Global South
South Africa,ZAF,1975,,"30,709,970,359","1,219","943,050",142,"2,936,400",3.67,,,"2,749","42,906,919,870","1,703",13.43,,"1,213,090",11.79,23.07,"25,195,184",52.17,16.29,0,Global South
South Africa,ZAF,1976,,"28,803,673,394","1,115","940,690",146,"2,998,800",4.07,,,"2,885","41,150,449,966","1,593",11.02,,"1,213,090",12.25,23.35,"25,836,890",52.54,16.21,0,Global South
South Africa,ZAF,1977,,"31,629,407,473","1,194","940,580",174,"3,076,800",4.53,,,"2,959","45,328,399,963","1,712",11.15,,"1,213,090",12.5,21.57,"26,480,915",52.93,17.12,0,Global South
South Africa,ZAF,1978,,"36,401,326,353","1,341","940,670",222,"3,211,200",5.03,,,"3,108","51,607,399,958","1,902",11.14,,"1,213,090",12.13,21.41,"27,138,966",51.6,17.34,0,Global South
South Africa,ZAF,1979,,"43,927,128,051","1,579","940,560",237,"3,783,700",5.7,,,"3,329","63,038,687,893","2,265",13.29,,"1,213,090",10,22.47,"27,827,325",49.36,17.65,0,Global South
South Africa,ZAF,1980,,"61,657,451,689","2,159","940,550",251,"4,116,000",6.48,,,"3,519","89,411,894,561","3,131",13.66,,"1,213,090",9.5,22.81,"28,556,771",46.89,17.8,0,Global South
South Africa,ZAF,1981,,"64,152,845,287","2,187","940,440",311,"4,159,800",7.47,,,"3,679","93,141,478,235","3,175",15.25,,"1,213,090",14,24.86,"29,333,095",48.09,17.06,0,Global South
South Africa,ZAF,1982,,"58,237,512,994","1,932","940,330",318,"4,091,200",8.56,,,"3,750","85,904,070,614","2,849",14.64,,"1,213,090",19.33,24.12,"30,150,448",49.47,18.13,0,Global South
South Africa,ZAF,1983,,"65,342,728,747","2,108","940,330",367,"3,951,800",9.62,,,"3,790","96,204,110,959","3,104",12.3,,"1,213,090",16.67,23.88,"30,993,762",50.68,17.95,0,Global South
South Africa,ZAF,1984,,"60,075,601,635","1,887","940,330",443,"4,461,400",10.73,,,"4,035","84,870,134,619","2,665",11.53,,"1,213,090",22.33,23.34,"31,841,588",51.25,19.1,0,Global South
South Africa,ZAF,1985,,"43,348,349,969","1,326","940,330",392,"4,337,300",12.47,,,"4,118","64,459,376,104","1,973",16.29,,"1,213,090",21.5,22.16,"32,678,876",50.72,20.81,0,Global South
South Africa,ZAF,1986,,"49,502,868,242","1,478","944,000",308,"3,825,000",14.8,,,"4,206","73,354,782,109","2,190",18.65,,"1,213,090",14.33,22.35,"33,495,956",50.49,20.12,0,Global South
South Africa,ZAF,1987,,"66,999,581,332","1,953","946,500",268,"4,386,900",17.19,,,"4,175","96,535,747,615","2,815",16.16,,"1,213,090",12.5,22.78,"34,297,727",51.59,19.91,0,Global South
South Africa,ZAF,1988,,"72,796,960,220","2,074","949,000",238,"5,125,900",19.39,,,"4,255","103,977,000,000","2,962",12.78,,"1,213,090",15.33,23.05,"35,100,905",50.98,20.84,0,Global South
South Africa,ZAF,1989,,"76,314,511,908","2,124","953,000",206,"5,641,500",22.25,,,"4,271","108,056,000,000","3,007",14.73,,"1,213,090",19.83,23.49,"35,930,056",51.31,23.19,0,Global South
South Africa,ZAF,1990,,"89,388,018,599","2,429","956,000",179,"5,364,900",25.43,,,"4,239","126,048,000,000","3,425",14.32,"12,953,669","1,213,090",21,23.74,"36,800,507",52.44,21.19,0,Global South
South Africa,ZAF,1991,87.11,"98,669,244,674","2,616","960,050",191,"4,818,600",29.33,,,"4,128","135,204,000,000","3,585",15.33,"13,346,100","1,213,090",20.31,23.14,"37,718,952",54.18,21,0,Global South
South Africa,ZAF,1992,,"109,319,000,000","2,827","964,730",263,"4,685,000",33.4,,,"3,997","146,957,000,000","3,800",13.87,"13,761,763","1,213,090",18.91,22.31,"38,672,611",56.95,18.88,0,Global South
South Africa,ZAF,1993,,"121,811,000,000","3,073","969,360",333,"5,581,500",36.65,,,"4,023","147,197,000,000","3,714",9.72,"14,191,564","1,213,090",16.16,21.39,"39,633,754",57.31,19.87,0,Global South
South Africa,ZAF,1994,89.12,"126,944,000,000","3,129","972,650",277,"5,801,600",39.92,,,"4,068","153,513,000,000","3,784",8.94,"14,624,043","1,213,090",15.58,21.02,"40,564,061",57.31,19.6,0,Global South
South Africa,ZAF,1995,89.74,"143,032,000,000","3,452","975,200",263,"6,395,500",43.39,,,"4,158","171,735,000,000","4,145",8.68,"15,050,229","1,213,090",17.9,21.25,"41,435,761",58.23,20.3,0,Global South
South Africa,ZAF,1996,,"135,491,000,000","3,208","978,900",329,"7,183,100",46.58,,,"4,706","163,237,000,000","3,864",7.35,"15,446,856","1,213,090",19.52,20.27,"42,241,007",59.21,20.98,0,Global South
South Africa,ZAF,1997,,"141,417,000,000","3,290","979,450",420,"7,274,200",50.58,,,"4,818","168,977,000,000","3,931",8.6,"15,829,321","1,213,090",20,19.91,"42,987,456",59.96,21.25,0,Global South
South Africa,ZAF,1998,90.18,"127,660,000,000","2,922","979,880",536,"6,479,500",54.06,,,"4,607","152,983,000,000","3,502",6.88,"16,201,731","1,213,090",21.79,19.33,"43,682,259",60.4,21.96,0,Global South
South Africa,ZAF,1999,91.34,"125,901,000,000","2,840","980,580",688,"7,403,800",56.86,,,"4,471","151,517,000,000","3,417",5.18,"16,568,904","1,213,090",18,18.53,"44,338,551",61.41,21.76,0,Global South
South Africa,ZAF,2000,90.14,"126,765,000,000","2,819","981,250",688,"8,000,757",59.9,247.59,,"4,580","151,753,000,000","3,375",5.34,"16,933,282","1,213,090",14.5,18.97,"44,967,713",61.19,20.98,0,Global South
South Africa,ZAF,2001,91.02,"111,302,000,000","2,442","980,130",756,"7,948,374",63.32,211.69,8.99,"4,302","135,430,000,000","2,972",5.7,"17,261,790","1,213,090",13.77,19.04,"45,571,272",60.78,21.7,0,Global South
South Africa,ZAF,2002,92.16,"106,848,000,000","2,315","980,280",784,"8,052,660",69.33,186.78,10.77,"4,529","129,088,000,000","2,797",9.49,"17,588,937","1,213,090",15.75,19.07,"46,150,913",60.79,20.82,0,Global South
South Africa,ZAF,2003,93.51,"164,814,000,000","3,528","979,280",891,"9,159,815",73.27,296.92,9.76,"4,560","197,020,000,000","4,217",5.68,"17,914,454","1,213,090",14.96,18.5,"46,719,203",62.58,20.49,0,Global South
South Africa,ZAF,2004,94.33,"214,258,000,000","4,531","976,080",929,"9,878,598",72.76,375.31,6.55,"4,590","255,807,000,000","5,409",-0.69,"18,235,338","1,213,090",11.29,17.99,"47,291,610",62.53,21.7,0,Global South
South Africa,ZAF,2005,94.49,"243,732,000,000","5,090","974,830",923,"11,844,657",74.26,414,6.04,"4,637","288,868,000,000","6,033",2.06,"18,550,441","1,213,090",10.63,17.37,"47,880,595",62.64,22.97,0,Global South
South Africa,ZAF,2006,,"255,057,000,000","5,260","968,880","1,233","12,932,671",76.67,430.92,7.14,"4,722","303,861,000,000","6,267",3.24,"18,850,913","1,213,090",11.17,15.6,"48,489,464",63.5,24.38,0,Global South
South Africa,ZAF,2007,,"272,201,000,000","5,542","968,900",939,"12,870,324",81.4,468.23,9.16,"4,852","333,075,000,000","6,781",6.18,"19,146,437","1,213,090",13.17,15.44,"49,119,766",62.75,24.81,0,Global South
South Africa,ZAF,2008,,"247,538,000,000","4,973","971,080",761,"13,135,437",89.61,453.96,11.61,"4,665","316,132,000,000","6,351",10.07,"19,441,243","1,213,090",15.13,15.61,"49,779,472",61.54,24.32,0,Global South
South Africa,ZAF,2009,,"270,884,000,000","5,366","969,880",676,"12,503,629",96.07,499.72,8.54,"4,428","329,753,000,000","6,533",7.22,"19,114,540","1,213,090",11.71,14.51,"50,477,013",63.64,21.89,0,Global South
South Africa,ZAF,2010,,"340,422,000,000","6,647","968,910","1,026","15,781,210",100,635.09,6.47,"4,543","417,365,000,000","8,149",4.09,"18,827,666","1,213,090",9.83,13.86,"51,216,967",64.28,22.52,0,Global South
South Africa,ZAF,2011,,"371,402,000,000","7,142","963,740","1,073","16,407,785",105,699.97,5.67,"4,566","458,202,000,000","8,811",5,"19,095,444","1,213,090",9,12.86,"52,003,759",64.34,22.87,0,Global South
South Africa,ZAF,2012,,"354,882,000,000","6,717","963,410","1,175","17,571,565",111.01,658.12,5.44,"4,366","434,401,000,000","8,222",5.72,"19,550,791","1,213,090",8.75,12.48,"52,832,659",64.3,23.35,0,Global South
South Africa,ZAF,2013,,"325,433,000,000","6,062","963,410","1,123","16,311,250",117.43,604.77,5.15,"4,286","400,886,000,000","7,467",5.78,"20,110,076","1,213,090",8.5,12.37,"53,687,125",64.05,23.83,0,Global South
South Africa,ZAF,2014,,"312,060,000,000","5,721","963,410","1,043","17,026,643",124.63,549.7,5.8,"4,198","381,199,000,000","6,989",6.13,"20,542,666","1,213,090",9.13,12.48,"54,544,184",64.01,24.43,0,Global South
South Africa,ZAF,2015,95.65,"287,459,000,000","5,190","963,410",893,"18,882,898",130.29,503.76,6.15,,"346,710,000,000","6,260",4.54,"21,379,123","1,213,090",9.42,12.52,"55,386,369",64.1,25.05,0,Global South
South Africa,ZAF,2016,,"264,514,000,000","4,706","963,410",767,"19,744,932",138.85,465.09,7.17,,"323,586,000,000","5,757",6.57,"21,767,744","1,213,090",10.46,12.48,"56,207,649",63.91,24.83,0,Global South
South Africa,ZAF,2017,92.45,"313,303,000,000","5,496","963,410",833,"20,821,044",146.05,534.39,7.25,,"381,449,000,000","6,691",5.18,"22,360,602","1,213,090",10.38,12.51,"57,009,751",64.33,24.77,0,Global South
South Africa,ZAF,2018,,"331,890,000,000","5,743","963,410",697,"24,660,386",152.65,564.5,7,,"404,842,000,000","7,005",4.52,"22,608,291","1,213,090",10.08,12.43,"57,792,520",64.19,24.92,0,Global South
South Africa,ZAF,2019,,"317,416,000,000","5,421","963,410",565,"26,211,258",158.94,546.69,7.01,,"387,935,000,000","6,625",4.12,"22,989,511","1,213,090",10.13,12.33,"58,558,267",64.36,24.96,0,Global South
South Africa,ZAF,2020,,"273,028,000,000","4,604","963,410",102,"8,304,771",164.04,,4.88,,"335,442,000,000","5,656",3.21,"21,345,809","1,213,090",7.71,11.74,"59,308,690",64.57,23.45,0,Global South
South Africa,ZAF,2021,,,,,,,171.6,,3.82,,"419,946,000,000","6,994",4.61,"22,668,184",,7.04,11.7,"60,041,996",62.75,,0,Global South
Switzerland,CHE,1972,,,,"16,628",198,"4,054,100",37.94,,,"4,776",,,6.66,,"39,528",,,"6,260,956",,,1,Global North
Switzerland,CHE,1973,,,,"16,537",237,"4,514,400",41.26,,,"5,010",,,8.75,,"39,528",,,"6,307,347",,,1,Global North
Switzerland,CHE,1974,,,,"16,475",272,"4,575,000",45.29,,,"5,027",,,9.77,,"39,528",,,"6,341,405",,,1,Global North
Switzerland,CHE,1975,,,,"16,438",286,"4,691,800",48.32,,,"4,879",,,6.7,,"39,528",,,"6,338,632",,,1,Global North
Switzerland,CHE,1976,,,,"16,426",321,"5,084,900",49.15,,,"5,083",,,1.72,,"39,528",,,"6,302,504",,,1,Global North
Switzerland,CHE,1977,75.95,,,"16,414",351,"5,437,100",49.79,,,"5,325",,,1.3,,"39,528",,,"6,281,174",,,1,Global North
Switzerland,CHE,1978,76.45,,,"16,449",403,"5,686,800",50.3,,,"5,520",,,1.03,,"39,528",,,"6,281,738",,,1,Global North
Switzerland,CHE,1979,,,,"16,587",407,"5,887,400",52.13,,,"5,779",,,3.65,,"39,528",,,"6,294,365",,,1,Global North
Switzerland,CHE,1980,,,,"16,539",422,"5,930,100",54.23,,,"5,992","122,661,000,000","19,410",4.02,,"39,528",,,"6,319,408",,7.29,1,Global North
Switzerland,CHE,1981,77.34,,,"16,490",453,"6,220,600",57.75,,,"6,120","112,339,000,000","17,680",6.49,,"39,528",,,"6,354,074",,7.3,1,Global North
Switzerland,CHE,1982,77.29,,,"16,441",461,"6,252,200",61.01,,,"6,189","115,140,000,000","18,015",5.66,,"39,528",,,"6,391,309",,7.59,1,Global North
Switzerland,CHE,1983,76.9,,,"16,393",540,"6,266,800",62.81,,,"6,330","114,731,000,000","17,874",2.95,,"39,528",,,"6,418,773",,7.63,1,Global North
Switzerland,CHE,1984,76.37,,,"16,345",634,"6,254,500",64.66,,,"6,601","109,547,000,000","17,006",2.93,,"39,529",,,"6,441,865",,7.79,1,Global North
Switzerland,CHE,1985,76.31,,,"16,296",637,"6,506,200",66.88,,,"6,854","111,074,000,000","17,167",3.44,,"39,529",,,"6,470,365",,7.67,1,Global North
Switzerland,CHE,1986,76.73,,,"16,248",674,"6,707,800",67.38,,,"6,994","159,224,000,000","24,480",0.75,,"39,529",,,"6,504,124",,8.3,1,Global North
Switzerland,CHE,1987,77.93,,,"16,200",734,"7,213,900",68.35,,,"7,163","199,404,000,000","30,466",1.44,,"39,529",,,"6,545,106",,7.96,1,Global North
Switzerland,CHE,1988,79.73,,,"16,151",814,"7,483,500",69.63,,,"7,204","215,722,000,000","32,718",1.87,,"39,529",,,"6,593,386",,8.33,1,Global North
Switzerland,CHE,1989,81.8,,,"16,104",889,"8,229,500",71.83,,,"7,369","208,281,000,000","31,335",3.16,,"39,529",,,"6,646,912",,7.82,1,Global North
Switzerland,CHE,1990,83.54,,,"16,057",929,"8,603,400",75.71,,,"7,445","265,987,000,000","39,608",5.4,"3,804,025","39,529",,19.85,"6,715,519",64.64,7.95,1,Global North
Switzerland,CHE,1991,84.36,,,"16,009",945,"7,973,600",80.14,,,"7,538","269,128,000,000","39,578",5.86,"3,858,884","39,529",,19.73,"6,799,978",65.39,7.75,1,Global North
Switzerland,CHE,1992,84.41,,,"15,962","1,064","8,255,700",83.38,,,"7,430","280,157,000,000","40,748",4.04,"3,887,739","39,529",,19.42,"6,875,364",66.48,7.91,1,Global North
Switzerland,CHE,1993,83.62,,,"15,915","1,247","9,152,000",86.12,,,"7,235","272,466,000,000","39,270",3.29,"3,910,705","39,529",,19.22,"6,938,265",66.96,7.33,1,Global North
Switzerland,CHE,1994,82.75,,,"15,868","1,408","9,338,200",86.86,,,"7,155","301,628,000,000","43,128",0.85,"3,883,991","39,529",,19.57,"6,993,795",66.23,7.85,1,Global North
Switzerland,CHE,1995,89.21,"287,987,000,000","40,903","15,821","1,510","9,859,000",88.42,,,"7,283","353,133,000,000","50,156",1.8,"3,887,882","39,529",,19.01,"7,040,687",66.49,7.91,1,Global North
Switzerland,CHE,1996,91.15,"279,324,000,000","39,498","15,788","1,511","10,468,300",89.14,,,"7,394","340,471,000,000","48,145",0.81,"3,936,506","39,528",,18.8,"7,071,850",67.8,8.33,1,Global North
Switzerland,CHE,1997,,"247,314,000,000","34,887","15,757","1,830","12,481,600",89.6,,,"7,342","295,121,000,000","41,631",0.52,"3,932,483","39,527",,18.85,"7,088,906",68.35,8.31,1,Global North
Switzerland,CHE,1998,,"256,453,000,000","36,069","15,723","1,963","14,298,900",89.62,,,"7,481","303,882,000,000","42,740",0.02,"3,980,566","39,526",,18.51,"7,110,001",68.88,9.25,1,Global North
Switzerland,CHE,1999,99.48,"251,438,000,000","35,196","15,691","1,877","16,209,000",90.34,,,"7,647","298,520,000,000","41,786",0.81,"3,996,681","39,525",,18.29,"7,143,991",68.54,8.9,1,Global North
Switzerland,CHE,2000,99.3,"238,832,000,000","33,244","15,660","1,972","17,268,093",91.75,"3,559.82",,"7,846","279,841,000,000","38,952",1.56,"3,995,758","39,524",,17.73,"7,184,250",69.02,10.01,1,Global North
Switzerland,CHE,2001,99.22,"235,344,000,000","32,552","15,626","1,642","16,914,823",92.66,"3,763.38",,"7,992","287,227,000,000","39,728",0.99,"4,056,516","39,523",,18.46,"7,229,854",68.67,8.95,1,Global North
Switzerland,CHE,2002,99.22,"248,322,000,000","34,088","15,595","1,028","13,295,500",93.25,"4,211.73",,"8,031","310,176,000,000","42,579",0.64,"4,093,004","39,522",,18.87,"7,284,753",68.79,8.93,1,Global North
Switzerland,CHE,2003,99.23,"303,308,000,000","41,328","15,562","1,248","10,118,096",93.85,"5,018.53",,"8,195","363,063,000,000","49,470",0.64,"4,142,863","39,521",,18.67,"7,339,001",69.37,8.95,1,Global North
Switzerland,CHE,2004,,"338,619,000,000","45,824","15,532","1,090","9,287,315",94.6,"5,608.70",,"8,206","405,531,000,000","54,878",0.8,"4,148,223","39,520",,18.6,"7,389,625",69.6,8.98,1,Global North
Switzerland,CHE,2005,,"360,452,000,000","48,467","15,500","1,110","9,662,619",95.71,"5,673.94",,"8,305","420,545,000,000","56,547",1.17,"4,169,947","39,518",,18.91,"7,437,115",69.51,9.08,1,Global North
Switzerland,CHE,2006,,"378,971,000,000","50,638","15,468","1,039","10,647,142",96.72,"5,671.98",,"8,361","443,802,000,000","59,301",1.06,"4,233,097","39,517",,19.25,"7,483,934",69.36,9.15,1,Global North
Switzerland,CHE,2007,,"390,506,000,000","51,715","15,435","1,105","12,298,456",97.43,"6,154.70",,"8,163","493,537,000,000","65,360",0.73,"4,302,621","39,516",,19.46,"7,551,117",69.37,9.01,1,Global North
Switzerland,CHE,2008,,"408,496,000,000","53,414","15,406","1,182","14,352,757",99.8,"7,120.65",1.81,"8,306","570,304,000,000","74,572",2.43,"4,407,074","39,516",3.34,19.54,"7,647,675",69.44,9.54,1,Global North
Switzerland,CHE,2009,,"436,784,000,000","56,404","15,375","1,058","14,701,206",99.32,"7,297.38",0.09,"8,021","558,200,000,000","72,083",-0.48,"4,478,038","39,516",2.75,18.16,"7,743,831",70.83,9.28,1,Global North
Switzerland,CHE,2010,99.37,"499,183,000,000","63,794","15,346","1,282","22,146,864",100,"7,705.18",0.07,"8,174","603,434,000,000","77,117",0.69,"4,453,227","39,516",2.73,18.17,"7,824,909",70.84,9.29,1,Global North
Switzerland,CHE,2011,99.5,"565,599,000,000","71,483","15,316","1,355","24,866,065",100.23,"9,191.96",0.06,"7,928","722,038,000,000","91,254",0.23,"4,538,630","39,516",2.72,18.5,"7,912,398",70.57,9.24,1,Global North
Switzerland,CHE,2012,99.46,"553,743,000,000","69,245","15,287","1,371","26,386,307",99.54,"8,917.12",0.04,"7,886","692,110,000,000","86,548",-0.69,"4,596,661","39,516",2.69,18.06,"7,996,861",71.25,9.09,1,Global North
Switzerland,CHE,2013,99.63,"568,468,000,000","70,274","15,249","1,444","27,503,416",99.32,"9,275.80",0.03,"7,807","712,748,000,000","88,109",-0.22,"4,654,480","39,516",2.69,18.12,"8,089,346",71.17,9.17,1,Global North
Switzerland,CHE,2014,99.65,"572,291,000,000","69,888","15,219","1,509","27,923,164",99.31,"9,578.65",0.03,"7,520","734,397,000,000","89,685",-0.01,"4,738,681","39,516",2.69,17.92,"8,188,649",71.49,8.99,1,Global North
Switzerland,CHE,2015,99.63,"556,361,000,000","67,174","15,189","1,409","27,011,762",98.17,"9,382.79",-0.14,,"702,150,000,000","84,776",-1.14,"4,809,451","39,516",2.68,17.47,"8,282,396",71.8,9.45,1,Global North
Switzerland,CHE,2016,99.76,"540,008,000,000","64,491","15,160","1,533","25,859,918",97.75,"9,439.42",-0.2,,"695,601,000,000","83,073",-0.43,"4,889,972","39,516",2.65,17.77,"8,373,338",71.93,9.3,1,Global North
Switzerland,CHE,2017,99.62,"539,908,000,000","63,881","15,130","1,581","26,732,570",98.27,"9,606.35",-0.27,,"704,479,000,000","83,352",0.53,"4,924,149","39,516",2.63,17.86,"8,451,840",71.86,9.93,1,Global North
Switzerland,CHE,2018,,"543,188,000,000","63,797","15,101","1,841","28,857,994",99.19,"9,870.66",-0.32,,"735,539,000,000","86,388",0.94,"4,961,213","39,516",2.63,18.01,"8,514,329",71.86,9.56,1,Global North
Switzerland,CHE,2019,,"542,573,000,000","63,272","15,072","1,641","30,339,654",99.55,"9,666.34",-0.35,,"731,767,000,000","85,335",0.36,"4,976,748","39,516",2.63,18.22,"8,575,280",71.69,9.77,1,Global North
